,id_entidad,preten_ind,ind,un_preten,valor_ini_ind,contraparte,convocados,convocantes,id_arb,extrae,par_entidad,consecutivo,cont_casos,interinst,orfeo,impacto,ep_convocante,tipo_conv,apoderado_convocante,ep_convocada,apoderado_convocado,ent_vinculadas,nit,nac_ter_int,rol_entidad,tipo_arb,exp_cam_com,ctr_arbitraje,mecanismo_sel_arb,arbitro_n,nombre_arbitro,nombre_secretario,idsecretario,estado_caso,instancia,etapa,sentido_lau,tipo_cond,valor_costas,tipo_arbitramento,nombre_ua,sector_ua,hechos
207,554,186631529.2879061,726,PESOS,128040000.0,PROYECTAR VALORES S.A COMISIONISTA DE BOLSA EN LIQUIDACIÓN  ,PROYECTAR VALORES S.A COMISIONISTA DE BOLSA EN LIQUIDACIÓN  ,CAJA DE COMPENSACION FAMILIAR CAMPESINA- COMCAJA,554ENCARGO 458192008-19,554,49,19.0,1,NO,20154050198212,JURIDICO,SI,JURIDICA ,RAMOS ALARCON MAIRA,NO,MENESES VELOSA RENE WILSON,CAJA DE COMPENSACION FAMILIAR CAMPESINA- COMCAJA|554|AGRICULTURA Y DESARROLLO RURAL,800231969-4,NACIONAL,CONVOCANTE,ARBITRAMENTO GENERAL,2415,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",SORTEO CENTRO ,1.0,GUASCA CAMARGO JUAN CARLOS,OTERO ALVAREZ LILIANA,52321113 ,TERMINADO POR LAUDO,PRIMERA ,FALLO,FAVORABLE,PAGAR,0,GENERAL,CAJA DE COMPENSACIÓN FAMILIAR CAMPESINA- COMCAJA,Sector Agricultura Pesquero y Desarrollo Rural,"Mediante el contrato Encargo No. 45819 de 2008 suscrito entre COMCAJA y PROYECTAR VALORES mediante el cual se pretende ejercer a nombre y por cuenta de COMCAJA , los derechos de cobro de rendimientos, cobro de capital, reinversión del capital y/o rendimientos, salvo especificación en contrario, y suscripción preferencial de los títulos que le correspondan,  la pretensión principal radica en el reintegro de manera inmediata las sumas correspondientes al cobro de lo no debido que resulte probado y el pago de los saldos a su favor producto de la rendición de cuentas de la gestión."
208,246,5177835029.497039,732,PESOS,3508659971.0,"CONSORCIO VALLE DEL CAUCA CONFORMADO POR PUCALPA CONSTRUCCIONES, LTDA. y ENTRE OBRAS S.AS.  ",INSTITUTO NACIONAL DE VIAS - INVIAS,"CONSORCIO VALLE DEL CAUCA CONFORMADO POR PUCALPA CONSTRUCCIONES, LTDA. y ENTRE OBRAS S.AS.  ",24624902005-51,246,36,51.0,1,NO,"20154050259282/
20178000044972",JURIDICO,NO,JURIDICA ,TORRES VEGA IRMA SOLANGEL,SI,ROA ESPINOSA JOSE OCTAVIO,INSTITUTO NACIONAL DE VIAS - INVIAS|246|TRANSPORTE,800215807-2,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,2408,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,1.0,EXPOSITO VELEZ JUAN CARLOS,COVILLA MARTINEZ JUAN CARLOS,,TERMINADO POR LAUDO,PRIMERA,FALLO,FAVORABLE,NO HAY CONDENA,0,INFRAESTRUCTURA,INSTITUTO NACIONAL DE VÍAS,Sector Transporte,"DESEQUILIBRIO ECONÓMICO, STAND BY DE PERSONAL, STAND BY DE MAQUINARIA Y MAYORES CANTIDADES DE OBRA"
209,246,4965748225.694764,734,PESOS,3423529661.0,C.I. GRODCO S EN C.A. INGENIEROS CIVILES NIT 860506688-1,INSTITUTO NACIONAL DE VIAS - INVIAS,C.I. GRODCO S EN C.A. INGENIEROS CIVILES NIT 860506688-1,24612402005-44,246,36,44.0,1,NO,20154050259282 / 20158000651102/ 20178000044972,JURIDICO,NO,JURIDICA ,TORRES VEGA IRMA SOLANGEL,SI,MOLANO VILLATE JANETH PATRICIA,INSTITUTO NACIONAL DE VIAS - INVIAS|246|TRANSPORTE,800215807-2,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,2709,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,3.0,EXPOSITO VELEZ JUAN CARLOS,ALMEYDA  NICOLAS,,TERMINADO POR LAUDO,RECURSO EXTRAORDINARIO,FALLO,DESFAVORABLE,PAGAR,0,INFRAESTRUCTURA,INSTITUTO NACIONAL DE VÍAS,Sector Transporte,"El Consejo de Estado en su Sala de lo Contencioso Administrativo Sección Tercera- Subsección A, en sus consideraciones destaca que con los fines de unificación de su jurisprudencia con apoyo en las normas legales correspondientes, concluyó que las controversias dirimidas en sede arbitral cuyos procesos hubieren iniciado con anterioridad a la vigencia de la ley 1563 de 2012, es decir en vigor del Decreto 1818 de 1998, deben continuar rigiéndose por esta última normatividad y por consiguiente, a los recursos de anulación interpuestos contra laudos provenientes de esa clase de procesos, aunque sean formulados en vigencia del nuevo estatuto de arbitramento, no les resulta aplicable la ley 1563. los procesos arbitrales en curso a la entrada en vigencia de esta ley seguirán rigiéndose asta su culminación por las normas anteriores, los procesos arbitrales iniciados con antelación a 12 de octubre de 2012 seguirán rigiéndose por las normas procesales que sobre la materia prescribe el Decreto Compilatorio 1818 de 1998, lo que incluye, entonces, el régimen de oportunidad, interposición, trámite y causales del recurso de anulación de laudo arbitral y, en sentido contrario, sólo se aplicará la normatividad del Estatuto de Arbitraje Nacional e Internacional para las demandas arbitrales interpuestas después del 12 de octubre de 2012."
210,487,14928763373.8024,749,DOLARES,3731519.17,ACERO DE COLOMBIA SAS NIT 8600555584,ACERO DE COLOMBIA SAS NIT 8600555584,REFINERIA DE CARTAGENA S.A.,48742166001-PO-00004110012012-420,487,28,420.0,0,NO,20154051486952 / 20164051134012 / 20164051227392 / 20164051576072 / 20164051881082 / 20164052069372/ 20174050491152/ 20174050491202/ 20174050491212/ 20174050491222/ 20174050491272/ 20174050491302/ 20181031705872 / 20198000040832,JURIDICO ,SI,,,NO,NEIRA PINEDA JUAN CAMILO,REFINERIA DE CARTAGENA S.A.|487|MINAS Y ENERGIA,900112515-7,NACIONAL,CONVOCANTE,ARBITRAMENTO GENERAL,4317,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,1.0,VARON PALOMINO JUAN CARLOS,ROJAS IZAQUITA SONIA ELIZABETH,46666210,TERMINADO POR LAUDO,RECURSO EXTRAORDINARIO,FALLO,DESFAVORABLE,NO HAY CONDENA,159485410.71,GENERAL,REFINERÍA DE CARTAGENA S.A.S,Sector Minas y Energía,"El día 31 de agosto de 2012, REFICAR y ACERAL aceptaron la OFERTA MERCANTIL IRREVOCABLE cuyo objeto era el suministro de unos bienes, la controversia incurrió en incumplimiento de las obligaciones contenidas porque entregó unos bienes deferentes del contrato inicial, como Liberty seguros era la aseguradora del contrato, se demanda también a pagar conjuntamente con ACERAL los perjuicios. "
211,356,19907681207.806416,751,PESOS,16350934197.0,FUNDACIÓN MEDICO PREVENTIVA PARA EL BIENESTAR SOCIAL S.A. NIT 800050068-6,FONDO DE PRESTACIONES SOCIALES DEL MAGISTERIO - FOMAG,FUNDACIÓN MEDICO PREVENTIVA PARA EL BIENESTAR SOCIAL S.A. NIT 800050068-6,3561122-16-082008-440,356,53,440.0,1,NO,20154051739632 / 20164051551792 / 20164051551882 / 20168002063032/ 20178000759912/ 20178000860162/ 20178001480232/ 20178001563142/ 20178001563192/ 20178001572212/ 20178001751272/ 20178001854092/ 20178001870852/ 20178001870792/ 20178001999852/ 20178002095432/ 20178002107432/ 20178002138682/ 20178002253982/ 20178002340452,JURIDICO,NO,JURIDICA ,HERNANDEZ ORTIZ OSWALDO FRANCISCO,SI,VEGA PRECIADO HENRY,FONDO DE PRESTACIONES SOCIALES DEL MAGISTERIOS FOMAG|356|EDUCACION ,860525148-5,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,4389,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,3.0,VARON PALOMINO JUAN CARLOS,RUGELES MARTINEZ MONICA FERNANDA,52256686,TERMINADO POR LAUDO,PRIMERA ,FALLO,FAVORABLE,NO HAY CONDENA,189235000,GENERAL,FONDO DE PRESTACIONES SOCIALES DEL MAGISTERIO,Sector Educación Nacional,"Se declare que durante la ejecución del contrato para la prestación de servicios  medico-asistenciales No 1122-16-08 se presento insuficiencia integral en el valor de la unidad de pago por capacitación del magisterio (UPCM), es decir, los ingresos por este concepto fueron inferiores a los gastos incurridos por la demandante necesarios para atender y financiar el plan de atención en salud del magisterio o plan de beneficios, pactado en dicho contrato, insuficiencia que se presento en los años 2008, 2009, 2010, 2011 y hasta 30-04-2012 fecha de terminación del contrato, desencadenando en un desequilibrio económico del contrato "
212,247,59635330900.28314,753,PESOS,48798286809.0,CONCESIÓN RUNT S.A.  ,MINISTERIO DE TRANSPORTE,CONCESIÓN RUNT S.A.  ,2470332007-474,247,26,474.0,1,NO,20164050830882 / 20168000807372 / 20164051414712 / 20164051640922 / 20188001739052,MACROECONOMICO,NO,JURIDICA ,DURAN LEAL ALVARO MAURICIO,SI,MEDELLIN BECERRA CARLOS EDUARDO,MINISTERIO DE TRANSPORTE |247|TRANSPORTE,899999055-4,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,4578,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,3.0,HENAO PEREZ JUAN CARLOS,GARAVITO VALENCIA PEDRO ORLANDO,,TERMINADO POR LAUDO,PRIMERA ,FALLO,DESFAVORABLE,PAGAR,0,GENERAL,MINISTERIO DE TRANSPORTE,Sector Transporte,"La controversia se genera debido a que el MINISTERIO DE TRANSPORTE tiene la obligación de fijar una tarifa para la inscripción en el RUNT de personas naturales y jurídicas, esto quiere decir que todas las personas naturales y jurídicas que tengan la obligación legal de inscribirse en el RUNT y que, en consecuencia esa obligación no se limita ni a las personas naturales que prestan apoyo o reciban delegación de los organismos de transito o de las autoridades de transito, ni las que presten servicios al sector publico. para el calculo de las tarifas de inscripción de tales tarifas no pueden ser igual a cero."
213,67,351370013.5514969,762,PESOS,319354015.0,ENRIQUE FERNANDEZ ARENAS CC 17011788,"EMPRESA COLOMBIANA DE PRODUCTOS VETERINARIOS (VECOL)|67|AMBIENTE, VIVIENDA Y DESARROLLO TERRITORIAL",ENRIQUE FERNANDEZ ARENAS CC 17011788,67|0262017-446,67|,53,446.0,1,NO,20204050502542 / 20204050709452 / 20204051051792 / 20204051225202 / 20204051414672 / 20204051568692 / 20214050072862 / 20214050194352 / 20214050293092 / 20214050628512 / 20214050735012 / 20214051068462 ,MACROECONOMICO,NO,NATURAL,BELTRAN CARDENAS JULIO CESAR,SI,HERNANDEZ MORENO GERMAN DARIO,EMPRESA COLOMBIANA DE PRODUCTOS VETERINARIOS (VECOL)|67|AGRICULTURA Y DESARROLLO RURAL,899999002-4,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,115409,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,1.0,JUAN CARLOS MANTILLA CARRIZOSA,NAIZIR SISTAC JUAN CARLOS,79958168,TERMINADO POR LAUDO,PRIMERA ,FALLO,DESFAVORABLE,PAGAR,,GENERAL,EMPRESA COLOMBIANA DE PRODUCTOS VETERINARIOS S.A.,Sector Agricultura Pesquero y Desarrollo Rural,LAS PARTES SUSCRIBIERON EL CONTRATO CON EL OBJETO DE LA IMPLEMENTACIÓN DE UN SISTEMA DE FORMULACIÓN LOCAL DE PESTICIDAS Y/O FERTILIZANTES. 2. LA PARTE CONVOCANTE SOLICITA SE DECLARE EL INCUMPLIMIENTO DEL CONTRATO DEBIDO A QUE LA ENTIDAD SE ABSTUVO DE REALIZAR LA IMPORTACIÓN DE LOS INGREDIENTES QUE SE REQUERÍAN PARA AVANZAR EN EL PROYECTO.
214,188,331154429069.76,776,DOLARES,82773708.0,CHEVRONTEXACO PETROLEUM COMPANY NIT 860005223-9,CHEVRONTEXACO PETROLEUM COMPANY NIT 860005223-9,EMPRESA COLOMBIANA DE PETRÓLEOS - ECOPETROL,18837511974-,188,44,,1,NO,20174052341072/ 20184051563192 / 20194050551062,,SI,JURIDICA ,MIER BARROS PATRICIA EUGENIA,NO,  ,EMPRESA COLOMBIANA DE PETRÓLEOS - ECOPETROL|188|MINAS Y ENERGIA,899999068-1,NACIONAL ,CONVOCANTE,ARBITRAMENTO GENERAL,15528,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",,3.0,RESTREPO SALAZAR JUAN CAMILO,PABON SANTANDER FERNANDO,79460440,TERMINADO POR LAUDO,PRIMERA ,INICIO Y FIJACIÓN DEL LITIGIO,FAVORABLE,,,GENERAL,ECOPETROL S.A.,Sector Minas y Energía,EL MOTIVO DE CONTROVERSIA DEL ARBITRAMENTO GIRA EN TORNO A LA MALA LIQUIDACIÓN QUE SEGÚN ECOPETROL HA HECHO CHEVRONTEXACO SOBRE LA FÓRMULA DE DERECHOS DE PRECIOS ALTOS DE LA EXPLOTACIÓN DE PETRÓLEO Y GAS DEL ÁRES DE LA GUAJIRA
215,246,1016286422.008008,785,PESOS,721887986.0,"INDUCON LTDA. (Quien compra los derechos de MARGRES LTDA., pues ambos eran miembros de la UNIÓN TEMPORAL VARINMAR – Firma contratista del Municipio de Abrego,  de S.) NIT  0807009375-5",INSTITUTO NACIONAL DE VIAS - INVIAS,"INDUCON LTDA. (Quien compra los derechos de MARGRES LTDA., pues ambos eran miembros de la UNIÓN TEMPORAL VARINMAR – Firma contratista del Municipio de Abrego,  de S.) NIT  0807009375-5",2460082009-42,246,36,42.0,1,NO,20154050259282 / 20154050434662/ 20188000975482,JURIDICO,NO,JURIDICA ,GUEVARA TORRES JOSE PAUL,SI,PAREDES ASAF MARY ROSA,INSTITUTO NACIONAL DE VIAS - INVIAS|246|TRANSPORTE,800215807-2,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,2460082009-42,"CENTRO DE ARBITRAJE, CONCILIACION Y AMIGABLE COMPOSICION DE LA CAMARA DE COMERCIO DE CUCUTA",SORTEO CENTRO,3.0,PEREZ DUEÑEZ JOSE VICENTE,URBINA AYALA BLANCA DORIS,37228149,TERMINADO POR LAUDO,PRIMERA ,FALLO,DESFAVORABLE,PAGAR,53690448,INFRAESTRUCTURA,INSTITUTO NACIONAL DE VÍAS,Sector Transporte,DESCONOCIMIENTO DE LA EJECUCIÓN DE LAS OBRAS DE TERRAPLEN Y PEDRAPLEN COMPACTO DENTRO DEL CONTRATO DE OBRA SUSCRITO ENTRE INDUCON Y EL MUNICIPIO DE ABREGO
216,206,73203717.50526844,788,PESOS,45987982.0,JOSE RAFAEL NEGRETE GENES- ARQUITECTOS CIVILES INGENIEROS CONSTRUCTORES LTDA ARQCIVILES-SANTANDER MAFIOLY CANTILLO- LA SOCIEDAD UCO SA COMO MIEMBROS DE LA UNION TEMPORAL ARMANE  ,FONDO FINANCIERO DE PROYECTOS DE DESARROLLO - FONADE,JOSE RAFAEL NEGRETE GENES- ARQUITECTOS CIVILES INGENIEROS CONSTRUCTORES LTDA ARQCIVILES-SANTANDER MAFIOLY CANTILLO- LA SOCIEDAD UCO SA COMO MIEMBROS DE LA UNION TEMPORAL ARMANE  ,20620629372006-82,206,53,82.0,1,NO,20148001360472,JURIDICO,NO,JURIDICA ,AZULA CAMACHO JAIME,SI,CASTRO MANRIQUE WILSON,FONDO FINANCIERO DE PROYECTOS DE DESARROLLO - FONADE|206|PLANEACION,899999316-1,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,1506,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,3.0,HERRERA VERGARA JOSE ROBERTO,MAYORCA ESCOBAR CARLOS HUMBERTO,79788488,TERMINADO POR LAUDO,PRIMERA ,FALLO,DESFAVORABLE,PAGAR,0,INFRAESTRUCTURA,EMPRESA NACIONAL PROMOTORA DEL DESARROLLO TERRITORIAL,Sector Planeación,"EL DIA 29 DE MARZO DE 2007 SE LEGALIZÓ POR PARTE DE FONADE EL ACTA DE INICIO DEL CONTRATO No. 2062397 SUSCRITO EL DÍA 6 DE DICIEMBRE DE 2006 Y LA UNIONTEMPORAL ARMANE POR UN VALOR DE 1,487,215,800 EN LA QUE EL CONTRATISTA SE COMPROMETERÍA A REALIZAR LA COMPLEMENTACIÓN DE LOS DISEÑOS Y LA CONSTRUCCION DE LAS ESTRUCTURAS DE DESCARGA, PARA LA REHABILITACION DE LA MARGEN IZQUIERDA DEL RIO SINÚ CAÑO LA CAIMANERA Y SUS CUERPOS ASOCIADOS EN EL DEPARTAMENTO DE CORDOBA. EN CUMPLIMIENTO DE LAS OBLIGACIONES SE CANCELÓ EL IMPUESTO INDIRECTO CORRESPONDIENTE AL CONTRATO POR 22.182.790 Y OBTUVO PÓLIZAS DE GARANTÍA EXPEDIDAS POR COLPATRIA PARA RESPALDAR EL CUMPLIMIENTO ENTRE PARTICULARES Y DE RESPONSABILIDAD CIVIL . "
217,154,100441192332.09335,790,PESOS,83419957746.04,UNION TEMPORAL SUR OCCIDENTE 2  ,FIDUCIARIA LA PREVISORA S.A. - FIDUPREVISORA,UNION TEMPORAL SUR OCCIDENTE 2  ,1541122-08-082008-495,154,45,495.0,1,NO,"20164051351372
20174050052592",MACROECONOMICO,NO,JURIDICA ,ARCE ROGER JULIAN,SI,VEGA PRECIADO HENRY,FIDUCIARIA LA PREVISORA S.A. - FIDUPREVISORA|154|HACIENDA Y CREDITO PUBLICO,860525148-5,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,4895,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,3.0,HERRERA VERGARA JOSE ROBERTO,URIBE BERNATE CLARA LUCIA,39692018,TERMINADO POR LAUDO,PRIMERA ,FALLO,FAVORABLE, NO HAY CONDENA," 350.000.000 
",GENERAL,FIDUCIARIA LA PREVISORA S.A.,Sector Hacienda y Crédito Público,"el objeto del contrato que genero la controversia ordenaba ""garantizar la prestación de servicios medicos asistenciales a los docentes activos y pensionados afiliados al FOMAG y sus beneficiarios, zonificados en la regional 05…""  el convocado expidio las resoluciones 6835  y 12331 de 2014 que liquido unilateralmente el contrato de prestacion de servicios medicoasistenciales,  dicha liquidación le genero al convocante perjuicios economicos que pretende desvirtuar con el reconocimiento del cumplimiento de las obligaciones del contrato y el pago de los servicios prestados durante su vigencia y que no se pagaron, los intereses derivados del no pago . "
218,356,100441192332.09335,791,PESOS,83419957746.04,UNION TEMPORAL SUR OCCIDENTE 2  ,FONDO DE PRESTACIONES SOCIALES DEL MAGISTERIO - FOMAG,UNION TEMPORAL SUR OCCIDENTE 2  ,3561122-08-082008-495,356,53,495.0,1,NO,"20164051351372
20174050052592",MACROECONOMICO,NO,JURIDICA ,ARCE ROGER JULIAN,SI,VEGA PRECIADO HENRY,FONDO DE PRESTACIONES SOCIALES DEL MAGISTERIOS FOMAG|356|EDUCACION ,860525148-5,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,4895,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,3.0,HERRERA VERGARA JOSE ROBERTO,URIBE BERNATE CLARA LUCIA,39692018,TERMINADO POR LAUDO,PRIMERA ,FALLO,FAVORABLE, NO HAY CONDENA," 350.000.000 
",GENERAL,FONDO DE PRESTACIONES SOCIALES DEL MAGISTERIO,Sector Educación Nacional,"el objeto del contrato que genero la controversia ordenaba ""garantizar la prestación de servicios medicos asistenciales a los docentes activos y pensionados afiliados al FOMAG y sus beneficiarios, zonificados en la regional 05…""  el convocado expidio las resoluciones 6835  y 12331 de 2014 que liquido unilateralmente el contrato de prestacion de servicios medicoasistenciales,  dicha liquidación le genero al convocante perjuicios economicos que pretende desvirtuar con el reconocimiento del cumplimiento de las obligaciones del contrato y el pago de los servicios prestados durante su vigencia y que no se pagaron, los intereses derivados del no pago . "
219,147,100441192332.09335,792,PESOS,83419957746.04,UNION TEMPORAL SUR OCCIDENTE 2  ,MINISTERIO DE EDUCACIÓN NACIONAL,UNION TEMPORAL SUR OCCIDENTE 2  ,1471122-08-082008-495,147,33,495.0,1,NO,"20164051351372
20174050052592",MACROECONOMICO,NO,JURIDICA ,ARCE ROGER JULIAN,SI,ORTEGON PULIDO CARLOS FELIPE,MINISTERIO DE EDUCACIÓN NACIONAL|147|EDUCACION ,899999001-7,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,4895,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,3.0,HERRERA VERGARA JOSE ROBERTO,URIBE BERNATE CLARA LUCIA,39692018,TERMINADO POR LAUDO,PRIMERA ,FALLO,FAVORABLE, NO HAY CONDENA," 350.000.000 
",GENERAL,MINISTERIO DE EDUCACIÓN NACIONAL,Sector Educación Nacional,"el objeto del contrato que genero la controversia ordenaba ""garantizar la prestación de servicios medicos asistenciales a los docentes activos y pensionados afiliados al FOMAG y sus beneficiarios, zonificados en la regional 05…""  el convocado expidio las resoluciones 6835  y 12331 de 2014 que liquido unilateralmente el contrato de prestacion de servicios medicoasistenciales,  dicha liquidación le genero al convocante perjuicios economicos que pretende desvirtuar con el reconocimiento del cumplimiento de las obligaciones del contrato y el pago de los servicios prestados durante su vigencia y que no se pagaron, los intereses derivados del no pago . "
220,541,1755171022.9439116,822,PESOS,1272941100.0,LA PREVISORA S.A. COMPAÑÍA DE SEGUROS,LA PREVISORA S.A. COMPAÑÍA DE SEGUROS,INSTITUTO DE SEGUROS SOCIALES EN LIQUIDACION,54110039342010-55,541,45,55.0,1,SI,20154050208912 / 20154050208912/ 20178000036492,JURIDICO,SI,JURIDICA ,DE LA CALLE RESTREPO JOSE MIGUEL,SI,SAMPER CARREÑO JOSE ALEJANDRO,INSTITUTO DE SEGUROS SOCIALES EN LIQUIDACION|541|SALUD Y PROTECCION SOCIAL,860013816-1,NACIONAL,CONVOCANTE,ARBITRAMENTO GENERAL,3427,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,1.0,PEÑA GONZALEZ JOSE GUILLERMO,RIVEROS LARA JUAN PABLO,79242875,TERMINADO POR LAUDO,PRIMERA ,FALLO,DESFAVORABLE,NO HAY CONDENA,58561820,GENERAL,INSTITUTO DE SEGUROS SOCIALES - LIQUIDADO,Sector Trabajo,"la controversia se origina luego de la celebración del Contrato de seguro contenido en la póliza 1003934 entre la Previsora compañía de seguros y el SEGURO SOCIAL. Mediante el cual se pretende ""Amparar los riesgos que impliquen menoscabo de los fondos o bienes de el ISS causados por los servidores, que incurran en delitos contra la administración pública o en alcances fiscales por incumplimiento de las disposiciones legales y reglamentarias, incluyendo el costo de rendición o reconstrucción de cuentas en caso de abandono del cargo o fallecimiento del empleado o funcionario""."
221,157,1755171022.9439116,823,PESOS,1272941100.0,INSTITUTO DE SEGUROS SOCIALES EN LIQUIDACION,LA PREVISORA S.A. COMPAÑÍA DE SEGUROS,INSTITUTO DE SEGUROS SOCIALES EN LIQUIDACION,15710039342010-55,157,38,55.0,1,SI,20154050208912 / 20154050208912/ 20178000036492,JURIDICO,SI,JURIDICA ,DE LA CALLE RESTREPO JOSE MIGUEL,SI,SAMPER CARREÑO JOSE ALEJANDRO,LA PREVISORA S.A. COMPAÑÍA DE SEGUROS|157|HACIENDA Y CREDITO PUBLICO,860002400-2,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,3427,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,1.0,PEÑA GONZALEZ JOSE GUILLERMO,RIVEROS LARA JUAN PABLO,79242875,TERMINADO POR LAUDO,PRIMERA ,FALLO,FAVORABLE,PAGAR,58561820,GENERAL,LA PREVISORA S.A. COMPAÑÍA DE SEGUROS,Sector Hacienda y Crédito Público,"la controversia se origina luego de la celebración del Contrato de seguro contenido en la póliza 1003934 entre la Previsora compañía de seguros y el SEGURO SOCIAL. Mediante el cual se pretende ""Amparar los riesgos que impliquen menoscabo de los fondos o bienes de el ISS causados por los servidores, que incurran en delitos contra la administración pública o en alcances fiscales por incumplimiento de las disposiciones legales y reglamentarias, incluyendo el costo de rendición o reconstrucción de cuentas en caso de abandono del cargo o fallecimiento del empleado o funcionario""."
222,436,26819362288.44541,825,PESOS,17858000000.0,RCN TELEVISIÓN SA NIT 830029703-7,RCN TELEVISIÓN SA NIT 830029703-7,AUTORIDAD NACIONAL DE TELEVISION,436140-31997-22,436,34,22.0,1,NO,20154050681692,JURIDICO,SI,JURIDICA ,  ,NO,  ,AUTORIDAD NACIONAL DE TELEVISION |436|TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,900517646-2,NACIONAL,CONVOCANTE,ARBITRAMENTO GENERAL,2226,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,1.0,PEÑA CASTRILLON JOSE GILBERTO,CEDIEL CHARRIS EDITH,,TERMINADO POR LAUDO,PRIMERA ,FALLO,FAVORABLE,PAGAR,0,GENERAL,AUTORIDAD NACIONAL DE TELEVISIÓN EN LIQUIDACIÓN,Sector de las Tecnologías de la Información y las Comunicaciones,"En la ejecución del contrato 140 de 1997, ocurrieron hechos que impidieron la adjudicación y entrada en operación a partir del 1 de julio de 2010 de un tercer canal privado de televisión abierta nacional, lo cual había sido considerado para establecer el valor de la prorroga, de manera que la citada prorroga se ha ejecutado en circunstancias diferentes y extraordinarias, que implicaron una mayor onerosidad para la concedente (CNTV) consistente en haber percibido por la prorroga un  valor menos al representativo de una prorroga de concesión a ser explotada con solo dos canales de televisión privada nacional."
